Customer_ID,Age,Gender,Item_Purchased,Category,Purchase_Amount,Location,Size,Color,Season,Review_Rating,Subscription_Status,Shipping_Type,Discount_Applied,Promo_Code_Used,Previous_Purchases,Payment_Method,Frequency_of_Purchases,Frequency_Score,Promo_Dependent,Satisfaction_Flag,Tenure_Band,Spend_Tier,Customer_Value_Score,Value_Tier,Promo_Value_Segment,Age_Group,Premium_Shipping_Flag,High_Value_Flag,Retention_Risk_Score,Loyalty_Score_A,Loyalty_Label_A,Loyalty_Score_B,Loyalty_Label_B,Customer_Segment
3096,62,Female,Hat,Accessories,53,Minnesota,S,Beige,Fall,3.4,0,Standard,0,0,13,Venmo,Fortnightly,26,0,Medium,Growing,Medium,0.3765,Silver,Low_Value_Organic,55-64,0,0,1,0.494,Developing,0.3791,Transactional,Growth Potential
3097,69,Female,Shirt,Clothing,63,Kansas,L,White,Winter,3.5,0,Next Day Air,0,0,20,Bank Transfer,Monthly,12,0,Medium,Growing,Medium,0.3489,Silver,Low_Value_Organic,65+,1,0,1,0.4414,Developing,0.4244,Developing,Growth Potential
3098,48,Female,Shoes,Footwear,33,Delaware,M,Silver,Fall,3.7,0,Free Shipping,0,0,39,Bank Transfer,Quarterly,4,0,Medium,Established,Low,0.3662,Silver,Low_Value_Organic,45-54,0,0,1,0.5337,Loyal,0.3586,Transactional,Loyal Customer
3099,66,Female,Pants,Clothing,64,New Mexico,L,Cyan,Summer,3.3,0,Next Day Air,0,0,50,Bank Transfer,Quarterly,4,0,Medium,Veteran,Medium,0.5335,Gold,High_Value_Organic,65+,1,1,1,0.6235,Loyal,0.3995,Developing,Champion
3100,42,Female,Shirt,Clothing,98,Michigan,S,Maroon,Fall,2.9,0,Free Shipping,0,0,21,Bank Transfer,Fortnightly,26,0,Low,Growing,High,0.5543,Gold,High_Value_Organic,35-44,0,1,2,0.5593,Loyal,0.4498,Developing,Champion
3101,50,Female,Hat,Accessories,85,Vermont,L,Purple,Winter,3.9,0,Express,0,0,3,Bank Transfer,Weekly,52,0,Medium,New,High,0.5788,Gold,High_Value_Organic,45-54,1,1,1,0.6163,Loyal,0.5491,Loyal,Champion
3102,32,Female,Jewelry,Accessories,82,Idaho,S,Brown,Summer,2.7,0,Express,0,0,9,PayPal,Fortnightly,26,0,Low,New,High,0.4164,Silver,Low_Value_Organic,25-34,1,0,2,0.4614,Developing,0.3718,Transactional,Growth Potential
3103,51,Female,Jacket,Outerwear,85,South Dakota,M,Green,Summer,4.3,0,Standard,0,0,29,Cash,Fortnightly,26,0,High,Established,High,0.5871,Gold,High_Value_Organic,45-54,0,1,0,0.6246,Loyal,0.6051,Loyal,Champion
3104,27,Female,Shirt,Clothing,37,Illinois,S,Peach,Winter,3.0,0,2-Day Shipping,0,0,42,Bank Transfer,Weekly,52,0,Medium,Veteran,Low,0.7772,Platinum,High_Value_Organic,25-34,1,1,1,0.9347,Loyal,0.2731,Transactional,Champion
3105,43,Female,Pants,Clothing,56,Georgia,S,Turquoise,Summer,5.0,0,2-Day Shipping,0,0,41,Debit Card,Fortnightly,26,0,High,Veteran,Medium,0.6126,Gold,High_Value_Organic,35-44,1,1,0,0.7226,Loyal,0.6125,Loyal,Champion
3106,48,Female,Skirt,Clothing,33,Oregon,M,Olive,Fall,2.7,0,Express,0,0,17,Debit Card,Monthly,12,0,Low,Growing,Low,0.2494,Bronze,Low_Value_Organic,45-54,1,0,2,0.4169,Developing,0.2186,Transactional,Growth Potential
3107,62,Female,Sandals,Footwear,57,Alabama,M,Yellow,Winter,4.7,0,Next Day Air,0,0,20,PayPal,Annually,1,0,High,Growing,Medium,0.2476,Bronze,Low_Value_Organic,55-64,1,0,0,0.3551,Developing,0.5736,Loyal,Low Engagement
3108,65,Female,Blouse,Clothing,31,Hawaii,L,Gray,Winter,4.6,0,Standard,0,0,18,Credit Card,Fortnightly,26,0,High,Growing,Low,0.3624,Silver,Low_Value_Organic,65+,0,0,0,0.5349,Loyal,0.4784,Developing,Growth Potential
3109,50,Female,Socks,Clothing,69,Oregon,M,Purple,Fall,3.2,0,2-Day Shipping,0,0,7,PayPal,Monthly,12,0,Medium,New,Medium,0.2578,Silver,Low_Value_Organic,45-54,1,0,1,0.3353,Transactional,0.4011,Developing,Growth Potential
3110,60,Female,Jacket,Outerwear,92,Illinois,M,Gray,Winter,4.3,0,Free Shipping,0,0,47,Bank Transfer,Fortnightly,26,0,High,Veteran,High,0.7516,Platinum,High_Value_Organic,55-64,0,1,0,0.7716,Loyal,0.627,Loyal,Champion
3111,19,Female,Handbag,Accessories,46,Texas,L,Lavender,Fall,4.6,0,Next Day Air,0,0,2,Bank Transfer,Fortnightly,26,0,High,New,Medium,0.2692,Silver,Low_Value_Organic,18-24,1,0,0,0.4042,Developing,0.5252,Loyal,Growth Potential
3112,21,Female,Belt,Accessories,81,Kansas,XL,Indigo,Spring,4.9,0,Free Shipping,0,0,25,Debit Card,Quarterly,4,0,High,Established,High,0.3719,Silver,Low_Value_Organic,18-24,0,0,0,0.4194,Developing,0.6766,Loyal,Low Engagement
3113,19,Female,Blouse,Clothing,97,Texas,S,Green,Fall,3.8,0,Express,0,0,26,Venmo,Annually,1,0,Medium,Established,High,0.3966,Silver,Low_Value_Organic,18-24,1,0,1,0.4041,Developing,0.5726,Loyal,Low Engagement
3114,46,Female,Shirt,Clothing,93,Nebraska,L,Green,Summer,2.6,0,Express,0,0,2,Debit Card,Weekly,52,0,Low,New,High,0.5907,Gold,High_Value_Organic,45-54,1,1,2,0.6082,Loyal,0.3921,Developing,Champion
3115,21,Female,Handbag,Accessories,56,Arkansas,M,Olive,Spring,4.7,0,Store Pickup,0,0,45,Venmo,Fortnightly,26,0,High,Veteran,Medium,0.6453,Gold,High_Value_Organic,18-24,0,1,0,0.7553,Loyal,0.5705,Loyal,Champion
3116,26,Female,Scarf,Accessories,53,South Dakota,M,Charcoal,Fall,4.1,0,Free Shipping,0,0,9,Bank Transfer,Fortnightly,26,0,High,New,Medium,0.3439,Silver,Low_Value_Organic,25-34,0,0,0,0.4614,Developing,0.4771,Developing,Growth Potential
3117,50,Female,Coat,Outerwear,66,Montana,L,Gray,Spring,3.7,0,Store Pickup,0,0,1,Venmo,Weekly,52,0,Medium,New,Medium,0.515,Gold,High_Value_Organic,45-54,0,1,1,0.6,Loyal,0.4618,Developing,Champion
3118,43,Female,Hoodie,Clothing,50,Florida,M,Olive,Fall,3.0,0,Free Shipping,0,0,4,PayPal,Fortnightly,26,0,Medium,New,Medium,0.2956,Silver,Low_Value_Organic,35-44,0,0,1,0.4206,Developing,0.3138,Transactional,Growth Potential
3119,61,Female,Shorts,Clothing,97,Virginia,L,Blue,Summer,4.7,0,Standard,0,0,31,Debit Card,Quarterly,4,0,High,Established,High,0.4609,Gold,High_Value_Organic,55-64,0,1,0,0.4684,Developing,0.6986,Loyal,Low Engagement
3120,63,Female,Sandals,Footwear,79,Louisiana,XL,Silver,Winter,4.7,0,2-Day Shipping,0,0,21,Credit Card,Quarterly,4,0,High,Growing,High,0.3343,Silver,Low_Value_Organic,55-64,1,0,0,0.3868,Developing,0.6424,Loyal,Growth Potential
3121,46,Female,Shirt,Clothing,76,Louisiana,M,Magenta,Fall,4.0,0,Store Pickup,0,0,32,Debit Card,Fortnightly,26,0,High,Established,High,0.5891,Gold,High_Value_Organic,45-54,0,1,0,0.6491,Loyal,0.535,Loyal,Champion
3122,63,Female,Hoodie,Clothing,38,Louisiana,L,Black,Fall,2.6,0,Standard,0,0,16,Venmo,Weekly,52,0,Low,Growing,Low,0.5674,Gold,High_Value_Organic,55-64,0,1,2,0.7224,Loyal,0.2202,Transactional,Champion
3123,23,Female,Socks,Clothing,45,Georgia,M,Pink,Fall,3.0,0,Express,0,0,34,Credit Card,Fortnightly,26,0,Medium,Established,Medium,0.528,Gold,High_Value_Organic,18-24,1,1,1,0.6655,Loyal,0.2981,Transactional,Champion
3124,57,Female,Handbag,Accessories,77,Iowa,XL,Red,Fall,3.3,0,Next Day Air,0,0,40,Venmo,Fortnightly,26,0,Medium,Veteran,High,0.6569,Platinum,High_Value_Organic,55-64,1,1,1,0.7144,Loyal,0.4401,Developing,Champion
3125,57,Female,Jewelry,Accessories,51,California,M,Peach,Summer,3.4,0,Standard,0,0,4,Cash,Quarterly,4,0,Medium,New,Medium,0.1255,Bronze,Low_Value_Organic,55-64,0,0,1,0.248,Transactional,0.3729,Transactional,Growth Potential
3126,33,Female,Coat,Outerwear,26,Oregon,L,Lavender,Spring,4.0,0,Standard,0,0,3,Cash,Quarterly,4,0,High,New,Low,0.0549,Bronze,Low_Value_Organic,25-34,0,0,0,0.2399,Transactional,0.3788,Transactional,Growth Potential
3127,57,Female,Sunglasses,Accessories,76,Maine,L,Lavender,Winter,2.6,0,Store Pickup,0,0,28,Bank Transfer,Fortnightly,26,0,Low,Established,High,0.5565,Gold,High_Value_Organic,55-64,0,1,2,0.6165,Loyal,0.339,Transactional,Champion
3128,55,Female,Gloves,Accessories,94,Louisiana,M,Beige,Winter,3.4,0,Free Shipping,0,0,43,Credit Card,Quarterly,4,0,Medium,Veteran,High,0.5514,Gold,High_Value_Organic,55-64,0,1,1,0.5664,Loyal,0.5073,Developing,Champion
3129,65,Female,Jacket,Outerwear,32,Arkansas,S,Indigo,Fall,4.4,0,Standard,0,0,20,Cash,Annually,1,0,High,Growing,Low,0.1851,Bronze,Low_Value_Organic,65+,0,0,0,0.3551,Developing,0.4535,Developing,Low Engagement
3130,60,Female,Sandals,Footwear,20,Maryland,S,Cyan,Summer,4.7,0,Express,0,0,40,Venmo,Quarterly,4,0,High,Veteran,Low,0.3419,Silver,Low_Value_Organic,55-64,1,0,0,0.5419,Loyal,0.458,Developing,Loyal Customer
3131,52,Female,Pants,Clothing,20,Vermont,M,Yellow,Summer,4.5,0,Store Pickup,0,0,34,Venmo,Quarterly,4,0,High,Established,Low,0.2929,Silver,Low_Value_Organic,45-54,0,0,0,0.4929,Developing,0.43,Developing,Low Engagement
3132,34,Female,Jacket,Outerwear,59,North Dakota,M,Peach,Fall,2.9,0,Store Pickup,0,0,11,Bank Transfer,Quarterly,4,0,Low,Growing,Medium,0.2027,Bronze,Low_Value_Organic,25-34,0,0,2,0.3052,Transactional,0.3279,Transactional,Growth Potential
3133,33,Female,Sweater,Clothing,97,Michigan,M,Yellow,Summer,4.2,0,Express,0,0,26,Cash,Quarterly,4,0,High,Established,High,0.4201,Silver,Low_Value_Organic,25-34,1,0,0,0.4276,Developing,0.6286,Loyal,Low Engagement
3134,58,Female,T-shirt,Clothing,68,Arkansas,M,Orange,Spring,4.1,0,Next Day Air,0,0,29,Cash,Fortnightly,26,0,High,Established,Medium,0.5446,Gold,High_Value_Organic,55-64,1,1,0,0.6246,Loyal,0.524,Loyal,Champion
3135,35,Female,Boots,Footwear,66,Kentucky,L,Gray,Spring,4.4,0,Store Pickup,0,0,47,Bank Transfer,Weekly,52,0,High,Veteran,Medium,0.8905,Platinum,High_Value_Organic,35-44,0,1,0,0.9755,Loyal,0.5598,Loyal,Champion
3136,68,Female,Shoes,Footwear,85,Indiana,L,Yellow,Spring,4.7,0,Free Shipping,0,0,48,Venmo,Fortnightly,26,0,High,Veteran,High,0.7423,Platinum,High_Value_Organic,65+,0,1,0,0.7798,Loyal,0.6611,Loyal,Champion
3137,58,Female,Skirt,Clothing,32,Minnesota,M,Gray,Fall,3.1,0,Next Day Air,0,0,29,Cash,Fortnightly,26,0,Medium,Established,Low,0.4546,Gold,High_Value_Organic,55-64,1,1,1,0.6246,Loyal,0.2715,Transactional,Champion
3138,34,Female,Coat,Outerwear,44,Louisiana,M,Turquoise,Spring,2.7,0,2-Day Shipping,0,0,14,Bank Transfer,Monthly,12,0,Low,Growing,Low,0.2524,Silver,Low_Value_Organic,25-34,1,0,2,0.3924,Developing,0.253,Transactional,Growth Potential
3139,47,Female,Blouse,Clothing,95,Kentucky,L,Gray,Fall,4.6,0,Next Day Air,0,0,40,Cash,Quarterly,4,0,High,Veteran,High,0.5294,Gold,High_Value_Organic,45-54,1,1,0,0.5419,Loyal,0.6784,Loyal,Champion
3140,35,Female,Sunglasses,Accessories,85,Georgia,M,Olive,Winter,4.4,0,Next Day Air,0,0,4,Venmo,Weekly,52,0,High,New,High,0.587,Gold,High_Value_Organic,35-44,1,1,0,0.6245,Loyal,0.6191,Loyal,Champion
3141,34,Female,Gloves,Accessories,44,Alaska,XL,Peach,Summer,4.6,0,Free Shipping,0,0,37,Bank Transfer,Weekly,52,0,High,Established,Low,0.7539,Platinum,High_Value_Organic,25-34,0,1,0,0.8939,Loyal,0.519,Loyal,Champion
3142,36,Female,Sunglasses,Accessories,30,Mississippi,S,Peach,Winter,4.9,0,Express,0,0,47,Credit Card,Fortnightly,26,0,High,Veteran,Low,0.5966,Gold,High_Value_Organic,35-44,1,1,0,0.7716,Loyal,0.5172,Developing,Champion
3143,23,Female,Sneakers,Footwear,21,Kansas,L,Magenta,Winter,4.0,0,2-Day Shipping,0,0,1,Venmo,Quarterly,4,0,High,New,Low,0.026,Bronze,Low_Value_Organic,18-24,1,0,0,0.2235,Transactional,0.3631,Transactional,Growth Potential
3144,68,Female,Hoodie,Clothing,22,Arizona,M,Purple,Summer,2.9,0,Store Pickup,0,0,26,Cash,Quarterly,4,0,Low,Established,Low,0.2326,Bronze,Low_Value_Organic,65+,0,0,2,0.4276,Developing,0.2122,Transactional,Low Engagement
3145,23,Female,Boots,Footwear,70,Maine,L,Beige,Spring,2.6,0,Free Shipping,0,0,12,Debit Card,Quarterly,4,0,Low,Growing,Medium,0.2383,Bronze,Low_Value_Organic,18-24,0,0,2,0.3133,Transactional,0.3203,Transactional,Growth Potential
3146,57,Female,Handbag,Accessories,29,Texas,XL,Purple,Spring,4.6,0,Standard,0,0,16,PayPal,Fortnightly,26,0,High,Growing,Low,0.341,Silver,Low_Value_Organic,55-64,0,0,0,0.5185,Developing,0.4721,Developing,Growth Potential
3147,21,Female,Shirt,Clothing,83,Virginia,S,Yellow,Winter,4.9,0,Free Shipping,0,0,19,PayPal,Annually,1,0,High,Growing,High,0.3044,Silver,Low_Value_Organic,18-24,0,0,0,0.3469,Developing,0.6829,Loyal,Low Engagement
3148,45,Female,Sweater,Clothing,99,North Dakota,M,Pink,Winter,4.3,0,Express,0,0,21,Credit Card,Weekly,52,0,High,Growing,High,0.7608,Platinum,High_Value_Organic,45-54,1,1,0,0.7633,Loyal,0.6489,Loyal,Champion
3149,37,Female,Shorts,Clothing,35,West Virginia,L,Purple,Fall,4.3,0,Free Shipping,0,0,15,Venmo,Weekly,52,0,High,Growing,Low,0.5518,Gold,High_Value_Organic,35-44,0,1,0,0.7143,Loyal,0.4489,Developing,Champion
3150,18,Female,Belt,Accessories,40,North Carolina,M,Lavender,Winter,4.6,0,Free Shipping,0,0,9,Venmo,Annually,1,0,High,New,Low,0.1153,Bronze,Low_Value_Organic,18-24,0,0,0,0.2653,Transactional,0.5065,Developing,Low Engagement
3151,55,Female,Blouse,Clothing,25,Georgia,M,Peach,Spring,2.6,0,Express,0,0,7,Bank Transfer,Fortnightly,26,0,Low,New,Low,0.2576,Silver,Low_Value_Organic,55-64,1,0,2,0.4451,Developing,0.1796,Transactional,Growth Potential
3152,52,Female,T-shirt,Clothing,64,New Mexico,L,Orange,Fall,3.1,0,2-Day Shipping,0,0,47,Bank Transfer,Quarterly,4,0,Medium,Veteran,Medium,0.509,Gold,High_Value_Organic,45-54,1,1,1,0.599,Loyal,0.3715,Transactional,Champion
3153,49,Female,Belt,Accessories,90,North Carolina,M,Red,Fall,3.1,0,Store Pickup,0,0,17,PayPal,Monthly,12,0,Medium,Growing,High,0.3919,Silver,Low_Value_Organic,45-54,0,0,1,0.4169,Developing,0.4528,Developing,Growth Potential
3154,56,Female,Socks,Clothing,88,Alabama,L,Red,Fall,3.1,0,Next Day Air,0,0,46,Venmo,Fortnightly,26,0,Medium,Veteran,High,0.7334,Platinum,High_Value_Organic,55-64,1,1,1,0.7634,Loyal,0.4465,Developing,Champion
3155,27,Female,Belt,Accessories,55,Connecticut,M,Gold,Winter,4.4,0,Standard,0,0,32,Cash,Quarterly,4,0,High,Established,Medium,0.3641,Silver,Low_Value_Organic,25-34,0,0,0,0.4766,Developing,0.5254,Loyal,Low Engagement
3156,22,Female,Handbag,Accessories,90,Montana,M,Brown,Fall,4.3,0,Free Shipping,0,0,34,Cash,Annually,1,0,High,Established,High,0.4444,Silver,Low_Value_Organic,18-24,0,0,0,0.4694,Developing,0.6208,Loyal,Low Engagement
3157,18,Female,Shirt,Clothing,50,Montana,M,Black,Winter,3.1,0,2-Day Shipping,0,0,18,Cash,Monthly,12,0,Medium,Growing,Medium,0.3001,Silver,Low_Value_Organic,18-24,1,0,1,0.4251,Developing,0.3278,Transactional,Growth Potential
3158,21,Female,Belt,Accessories,34,Maine,L,Red,Fall,3.1,0,Store Pickup,0,0,5,Debit Card,Fortnightly,26,0,Medium,New,Low,0.2637,Silver,Low_Value_Organic,18-24,0,0,1,0.4287,Developing,0.2778,Transactional,Growth Potential
3159,30,Female,Jewelry,Accessories,77,Mississippi,M,Gray,Winter,4.9,0,2-Day Shipping,0,0,44,Credit Card,Monthly,12,0,High,Veteran,High,0.5798,Gold,High_Value_Organic,25-34,1,1,0,0.6373,Loyal,0.6641,Loyal,Champion
3160,62,Female,Hat,Accessories,89,Louisiana,L,Pink,Winter,2.9,0,Store Pickup,0,0,4,Bank Transfer,Quarterly,4,0,Low,New,High,0.2205,Bronze,Low_Value_Organic,55-64,0,0,2,0.248,Transactional,0.4216,Developing,Growth Potential
3161,28,Female,Backpack,Accessories,87,Nebraska,XL,Turquoise,Fall,3.8,0,Next Day Air,0,0,37,Cash,Fortnightly,26,0,Medium,Established,High,0.6575,Platinum,High_Value_Organic,25-34,1,1,1,0.69,Loyal,0.5414,Loyal,Champion
3162,66,Female,Dress,Clothing,77,Massachusetts,S,Charcoal,Winter,4.2,0,2-Day Shipping,0,0,43,Cash,Monthly,12,0,High,Veteran,High,0.5716,Gold,High_Value_Organic,65+,1,1,0,0.6291,Loyal,0.5661,Loyal,Champion
3163,66,Female,Shoes,Footwear,85,Wisconsin,L,Blue,Winter,3.9,0,Standard,0,0,28,Bank Transfer,Quarterly,4,0,Medium,Established,High,0.4064,Silver,Low_Value_Organic,65+,0,0,1,0.4439,Developing,0.5491,Loyal,Low Engagement
3164,49,Female,Pants,Clothing,66,Nebraska,XL,Turquoise,Summer,2.8,0,Express,0,0,36,Cash,Monthly,12,0,Low,Established,Medium,0.487,Gold,High_Value_Organic,45-54,1,1,2,0.572,Loyal,0.3358,Transactional,Champion
3165,40,Female,Dress,Clothing,32,Arizona,L,Silver,Winter,2.6,0,Standard,0,0,16,Credit Card,Annually,1,0,Low,Growing,Low,0.1524,Bronze,Low_Value_Organic,35-44,0,0,2,0.3224,Transactional,0.2015,Transactional,Low Engagement
3166,49,Female,Jacket,Outerwear,92,Hawaii,M,Lavender,Spring,3.0,0,Store Pickup,0,0,38,Bank Transfer,Quarterly,4,0,Medium,Established,High,0.5056,Gold,High_Value_Organic,45-54,0,1,1,0.5256,Loyal,0.445,Developing,Champion
3167,19,Female,Shirt,Clothing,80,Georgia,M,Gold,Winter,2.7,0,Next Day Air,0,0,37,Bank Transfer,Fortnightly,26,0,Low,Established,High,0.64,Gold,High_Value_Organic,18-24,1,1,2,0.69,Loyal,0.3655,Transactional,Champion
3168,24,Female,Dress,Clothing,78,Oregon,M,Blue,Fall,2.8,0,2-Day Shipping,0,0,9,Cash,Fortnightly,26,0,Low,New,High,0.4064,Silver,Low_Value_Organic,18-24,1,0,2,0.4614,Developing,0.3732,Transactional,Growth Potential
3169,31,Female,Jeans,Clothing,24,Montana,M,Orange,Spring,2.9,0,2-Day Shipping,0,0,14,PayPal,Fortnightly,26,0,Low,Growing,Low,0.3122,Silver,Low_Value_Organic,25-34,1,0,2,0.5022,Developing,0.2185,Transactional,Growth Potential
3170,35,Female,T-shirt,Clothing,59,Georgia,M,White,Fall,3.8,0,Free Shipping,0,0,3,Venmo,Weekly,52,0,Medium,New,Medium,0.5138,Gold,High_Value_Organic,35-44,0,1,1,0.6163,Loyal,0.4539,Developing,Champion
3171,65,Female,Sunglasses,Accessories,41,Rhode Island,XL,Charcoal,Spring,4.4,0,Express,0,0,10,Credit Card,Fortnightly,26,0,High,Growing,Low,0.322,Silver,Low_Value_Organic,65+,1,0,0,0.4695,Developing,0.4816,Developing,Growth Potential
3172,68,Female,Jewelry,Accessories,26,Tennessee,M,Maroon,Spring,3.1,0,Express,0,0,26,Bank Transfer,Fortnightly,26,0,Medium,Established,Low,0.4152,Silver,Low_Value_Organic,65+,1,0,1,0.6002,Loyal,0.2528,Transactional,Loyal Customer
3173,57,Female,Socks,Clothing,52,Missouri,M,Olive,Fall,3.7,0,Standard,0,0,30,Debit Card,Fortnightly,26,0,Medium,Established,Medium,0.5128,Gold,High_Value_Organic,55-64,0,1,1,0.6328,Loyal,0.418,Developing,Champion
3174,69,Female,Skirt,Clothing,46,Washington,L,Teal,Summer,4.9,0,Next Day Air,0,0,32,PayPal,Fortnightly,26,0,High,Established,Medium,0.5141,Gold,High_Value_Organic,65+,1,1,0,0.6491,Loyal,0.5672,Loyal,Champion
3175,45,Female,Pants,Clothing,52,Oklahoma,L,Orange,Winter,3.8,0,Store Pickup,0,0,35,PayPal,Monthly,12,0,Medium,Established,Medium,0.4438,Silver,Low_Value_Organic,45-54,0,0,1,0.5638,Loyal,0.432,Developing,Loyal Customer
3176,35,Female,Socks,Clothing,42,Connecticut,M,Maroon,Fall,3.4,0,Store Pickup,0,0,26,Debit Card,Quarterly,4,0,Medium,Established,Low,0.2826,Silver,Low_Value_Organic,35-44,0,0,1,0.4276,Developing,0.3448,Transactional,Low Engagement
3177,36,Female,Sandals,Footwear,37,Arkansas,XL,Turquoise,Spring,4.6,0,2-Day Shipping,0,0,39,Credit Card,Monthly,12,0,High,Established,Low,0.439,Silver,Low_Value_Organic,35-44,1,0,0,0.5965,Loyal,0.4971,Developing,Loyal Customer
3178,55,Female,Belt,Accessories,52,Missouri,L,Beige,Fall,3.2,0,Standard,0,0,31,Credit Card,Monthly,12,0,Medium,Established,Medium,0.4112,Silver,Low_Value_Organic,55-64,0,0,1,0.5312,Loyal,0.348,Transactional,Loyal Customer
3179,66,Female,Sandals,Footwear,34,Washington,L,Beige,Spring,2.7,0,Free Shipping,0,0,28,Credit Card,Annually,1,0,Low,Established,Low,0.2554,Silver,Low_Value_Organic,65+,0,0,2,0.4204,Developing,0.2218,Transactional,Low Engagement
3180,57,Female,Shorts,Clothing,88,Idaho,M,Olive,Spring,4.3,0,Free Shipping,0,0,12,Debit Card,Fortnightly,26,0,High,Growing,High,0.4559,Gold,High_Value_Organic,55-64,0,1,0,0.4859,Developing,0.6145,Loyal,Growth Potential
3181,18,Female,Handbag,Accessories,88,Montana,L,Turquoise,Fall,3.8,0,Standard,0,0,46,PayPal,Weekly,52,0,Medium,Veteran,High,0.9373,Platinum,High_Value_Organic,18-24,0,1,1,0.9673,Loyal,0.5445,Loyal,Champion
3182,31,Female,Jacket,Outerwear,51,Montana,M,Charcoal,Summer,4.4,0,Free Shipping,0,0,27,PayPal,Quarterly,4,0,High,Established,Medium,0.3133,Silver,Low_Value_Organic,25-34,0,0,0,0.4358,Developing,0.5129,Developing,Low Engagement
3183,50,Female,Sunglasses,Accessories,97,Georgia,L,Green,Fall,3.6,0,Free Shipping,0,0,4,Credit Card,Annually,1,0,Medium,New,High,0.217,Bronze,Low_Value_Organic,45-54,0,0,1,0.2245,Transactional,0.5446,Loyal,Low Engagement
3184,50,Female,Sneakers,Footwear,56,Mississippi,M,Green,Winter,3.5,0,Standard,0,0,14,Cash,Quarterly,4,0,Medium,Growing,Medium,0.2197,Bronze,Low_Value_Organic,45-54,0,0,1,0.3297,Transactional,0.4025,Developing,Growth Potential
3185,61,Female,Sweater,Clothing,53,Hawaii,L,Green,Spring,4.2,0,2-Day Shipping,0,0,30,Venmo,Quarterly,4,0,High,Established,Medium,0.3428,Silver,Low_Value_Organic,55-64,1,0,0,0.4603,Developing,0.4911,Developing,Low Engagement
3186,52,Female,Skirt,Clothing,71,Ohio,L,Gold,Fall,4.7,0,Express,0,0,6,PayPal,Annually,1,0,High,New,Medium,0.1683,Bronze,Low_Value_Organic,45-54,1,0,0,0.2408,Transactional,0.6174,Loyal,Low Engagement
3187,38,Female,Jewelry,Accessories,93,Virginia,S,Cyan,Winter,4.8,0,Store Pickup,0,0,43,Venmo,Annually,1,0,High,Veteran,High,0.5254,Gold,High_Value_Organic,35-44,0,1,0,0.5429,Loyal,0.7001,Loyal,Champion
3188,67,Female,Blouse,Clothing,72,Texas,L,Indigo,Winter,3.2,0,Free Shipping,0,0,28,Debit Card,Weekly,52,0,Medium,Established,Medium,0.7504,Platinum,High_Value_Organic,65+,0,1,1,0.8204,Loyal,0.4105,Developing,Champion
3189,42,Female,Blouse,Clothing,59,Vermont,M,Lavender,Winter,3.5,0,Standard,0,0,39,Bank Transfer,Monthly,12,0,Medium,Established,Medium,0.494,Gold,High_Value_Organic,35-44,0,1,1,0.5965,Loyal,0.4119,Developing,Champion
3190,25,Female,Boots,Footwear,87,Kansas,M,Beige,Summer,4.2,0,Store Pickup,0,0,30,PayPal,Fortnightly,26,0,High,Established,High,0.6003,Gold,High_Value_Organic,25-34,0,1,0,0.6328,Loyal,0.5974,Loyal,Champion
3191,41,Female,Jeans,Clothing,78,California,S,Purple,Fall,3.4,0,Free Shipping,0,0,5,Credit Card,Fortnightly,26,0,Medium,New,High,0.3737,Silver,Low_Value_Organic,35-44,0,0,1,0.4287,Developing,0.4572,Developing,Growth Potential
3192,62,Female,Hoodie,Clothing,68,Mississippi,XL,Maroon,Winter,4.7,0,Store Pickup,0,0,42,Credit Card,Quarterly,4,0,High,Veteran,Medium,0.4782,Gold,High_Value_Organic,55-64,0,1,0,0.5582,Loyal,0.608,Loyal,Champion
3193,19,Female,Sweater,Clothing,76,Iowa,S,Maroon,Fall,3.0,0,Free Shipping,0,0,20,Cash,Fortnightly,26,0,Medium,Growing,High,0.4912,Gold,High_Value_Organic,18-24,0,1,1,0.5512,Loyal,0.395,Developing,Champion
3194,63,Female,Gloves,Accessories,99,Virginia,L,Teal,Winter,4.0,0,Express,0,0,35,Credit Card,Fortnightly,26,0,High,Established,High,0.6711,Platinum,High_Value_Organic,55-64,1,1,0,0.6736,Loyal,0.6069,Loyal,Champion
3195,43,Female,Sneakers,Footwear,52,Maryland,L,Gold,Summer,4.6,0,Standard,0,0,10,Credit Card,Fortnightly,26,0,High,Growing,Medium,0.3495,Silver,Low_Value_Organic,35-44,0,0,0,0.4695,Developing,0.544,Loyal,Growth Potential
3196,68,Female,Sunglasses,Accessories,58,Missouri,S,Red,Spring,4.9,0,Next Day Air,0,0,36,Credit Card,Quarterly,4,0,High,Established,Medium,0.4042,Silver,Low_Value_Organic,65+,1,0,0,0.5092,Developing,0.6048,Loyal,Low Engagement
3197,24,Female,Belt,Accessories,59,Wisconsin,L,Maroon,Winter,2.8,0,Express,0,0,21,Debit Card,Fortnightly,26,0,Low,Growing,Medium,0.4568,Gold,High_Value_Organic,18-24,1,1,2,0.5593,Loyal,0.3139,Transactional,Champion
3198,27,Female,Sweater,Clothing,71,Maine,M,Teal,Spring,3.2,0,Free Shipping,0,0,29,Credit Card,Quarterly,4,0,Medium,Established,Medium,0.3796,Silver,Low_Value_Organic,25-34,0,0,1,0.4521,Developing,0.4074,Developing,Low Engagement
