Customer_ID,Age,Gender,Item_Purchased,Category,Purchase_Amount,Location,Size,Color,Season,Review_Rating,Subscription_Status,Shipping_Type,Discount_Applied,Promo_Code_Used,Previous_Purchases,Payment_Method,Frequency_of_Purchases,Frequency_Score,Promo_Dependent,Satisfaction_Flag,Tenure_Band,Spend_Tier,Customer_Value_Score,Value_Tier,Promo_Value_Segment,Age_Group,Premium_Shipping_Flag,High_Value_Flag,Retention_Risk_Score,Loyalty_Score_A,Loyalty_Label_A,Loyalty_Score_B,Loyalty_Label_B
2889,70,Female,Hoodie,Clothing,42,Wisconsin,L,Green,Spring,5.0,0,2-Day Shipping,0,0,25,Debit Card,Quarterly,4,0,High,Established,Low,0.2744,Silver,Low_Value_Organic,65+,1,0,0,0.4194,Developing,0.5688,Loyal
2890,64,Female,Sunglasses,Accessories,43,Minnesota,M,Charcoal,Fall,3.3,0,Store Pickup,0,0,21,Venmo,Annually,1,0,Medium,Growing,Low,0.2208,Bronze,Low_Value_Organic,55-64,0,0,1,0.3633,Developing,0.3339,Transactional
2891,39,Female,Jeans,Clothing,55,North Dakota,M,Violet,Winter,3.7,0,Free Shipping,0,0,23,Credit Card,Monthly,12,0,Medium,Growing,Medium,0.3534,Silver,Low_Value_Organic,35-44,0,0,1,0.4659,Developing,0.4274,Developing
2892,47,Female,T-shirt,Clothing,73,Ohio,XL,Black,Winter,2.5,0,Free Shipping,0,0,10,PayPal,Monthly,12,0,Low,Growing,High,0.2922,Silver,Low_Value_Organic,45-54,0,0,2,0.3597,Developing,0.3156,Transactional
2893,22,Female,Dress,Clothing,39,Nevada,M,Teal,Spring,3.2,0,Standard,0,0,47,Credit Card,Monthly,12,0,Medium,Veteran,Low,0.5093,Gold,High_Value_Organic,18-24,0,1,1,0.6618,Loyal,0.3074,Transactional
2894,69,Female,Belt,Accessories,20,Kentucky,S,Orange,Spring,3.1,0,Free Shipping,0,0,44,Debit Card,Quarterly,4,0,Medium,Veteran,Low,0.3745,Silver,Low_Value_Organic,65+,0,0,1,0.5745,Loyal,0.234,Transactional
2895,35,Female,Jewelry,Accessories,32,Kentucky,S,Brown,Spring,3.5,0,Standard,0,0,41,Venmo,Annually,1,0,Medium,Veteran,Low,0.3565,Silver,Low_Value_Organic,35-44,0,0,1,0.5265,Loyal,0.3275,Transactional
2896,56,Female,Hoodie,Clothing,86,Montana,L,Green,Summer,4.6,0,Standard,0,0,29,Bank Transfer,Monthly,12,0,High,Established,High,0.4798,Gold,High_Value_Organic,55-64,0,1,0,0.5148,Developing,0.6502,Loyal
2897,30,Female,Blouse,Clothing,91,Delaware,M,Silver,Summer,3.3,0,Free Shipping,0,0,2,Venmo,Quarterly,4,0,Medium,New,High,0.2092,Bronze,Low_Value_Organic,25-34,0,0,1,0.2317,Transactional,0.4839,Developing
2898,43,Female,Jacket,Outerwear,59,Montana,L,Violet,Fall,2.5,0,Free Shipping,0,0,2,Cash,Fortnightly,26,0,Low,New,Medium,0.3017,Silver,Low_Value_Organic,35-44,0,0,2,0.4042,Developing,0.2719,Transactional
2899,23,Female,Sneakers,Footwear,33,New Jersey,XL,Peach,Summer,4.6,0,Express,0,0,29,Credit Card,Annually,1,0,High,Established,Low,0.2611,Silver,Low_Value_Organic,18-24,1,0,0,0.4286,Developing,0.4846,Developing
2900,50,Female,Boots,Footwear,64,Nebraska,M,Gold,Spring,4.2,0,2-Day Shipping,0,0,22,Bank Transfer,Fortnightly,26,0,High,Growing,Medium,0.4775,Gold,High_Value_Organic,45-54,1,1,0,0.5675,Loyal,0.5255,Loyal
2901,41,Female,Blouse,Clothing,67,Maryland,XL,Violet,Winter,4.0,0,Standard,0,0,23,Cash,Fortnightly,26,0,High,Growing,Medium,0.4932,Gold,High_Value_Organic,35-44,0,1,0,0.5757,Loyal,0.5069,Developing
2902,41,Female,Blouse,Clothing,43,Alabama,L,Olive,Winter,2.6,0,Free Shipping,0,0,46,Credit Card,Quarterly,4,0,Low,Veteran,Low,0.4484,Silver,Low_Value_Organic,35-44,0,0,2,0.5909,Loyal,0.2359,Transactional
2903,27,Female,Boots,Footwear,32,North Carolina,S,Orange,Spring,4.6,0,Standard,0,0,19,PayPal,Fortnightly,26,0,High,Growing,Low,0.373,Silver,Low_Value_Organic,25-34,0,0,0,0.543,Loyal,0.4815,Developing
2904,38,Female,Scarf,Accessories,39,Delaware,S,Teal,Spring,3.5,0,2-Day Shipping,0,0,24,Credit Card,Quarterly,4,0,Medium,Growing,Low,0.2588,Silver,Low_Value_Organic,35-44,1,0,1,0.4113,Developing,0.3494,Transactional
2905,41,Female,Sandals,Footwear,41,Iowa,M,Gray,Spring,4.0,0,2-Day Shipping,0,0,43,Venmo,Monthly,12,0,High,Veteran,Low,0.4816,Gold,High_Value_Organic,35-44,1,1,0,0.6291,Loyal,0.4256,Developing
2906,58,Female,Sunglasses,Accessories,53,New York,L,Black,Winter,4.8,0,Standard,0,0,14,Debit Card,Fortnightly,26,0,High,Growing,Medium,0.3847,Silver,Low_Value_Organic,55-64,0,0,0,0.5022,Developing,0.5751,Loyal
2907,58,Female,Coat,Outerwear,27,Virginia,M,Indigo,Spring,3.9,0,Standard,0,0,7,Venmo,Annually,1,0,Medium,New,Low,0.0665,Bronze,Low_Value_Organic,55-64,0,0,1,0.249,Transactional,0.3679,Transactional
2908,19,Female,Sunglasses,Accessories,82,Maryland,XL,Lavender,Summer,3.7,0,Next Day Air,0,0,50,PayPal,Fortnightly,26,0,Medium,Veteran,High,0.7511,Platinum,High_Value_Organic,18-24,1,1,1,0.7961,Loyal,0.5118,Developing
2909,43,Female,Blouse,Clothing,87,Texas,M,Beige,Winter,3.1,0,Store Pickup,0,0,15,Debit Card,Quarterly,4,0,Medium,Growing,High,0.3053,Silver,Low_Value_Organic,35-44,0,0,1,0.3378,Transactional,0.4434,Developing
2910,27,Female,Backpack,Accessories,78,Louisiana,M,Indigo,Winter,3.0,0,Next Day Air,0,0,40,Credit Card,Quarterly,4,0,Medium,Veteran,High,0.4869,Gold,High_Value_Organic,25-34,1,1,1,0.5419,Loyal,0.4013,Developing
2911,32,Female,Belt,Accessories,32,Mississippi,M,Blue,Summer,2.9,0,Store Pickup,0,0,41,Credit Card,Monthly,12,0,Low,Veteran,Low,0.4428,Silver,Low_Value_Organic,25-34,0,0,2,0.6128,Loyal,0.2435,Transactional
2912,28,Female,Socks,Clothing,38,Ohio,XL,Orange,Fall,2.9,0,Next Day Air,0,0,34,Venmo,Quarterly,4,0,Low,Established,Low,0.3379,Silver,Low_Value_Organic,25-34,1,0,2,0.4929,Developing,0.2622,Transactional
2913,48,Female,Shoes,Footwear,37,Oregon,M,Yellow,Winter,4.0,0,Standard,0,0,27,Cash,Fortnightly,26,0,High,Established,Low,0.4508,Gold,High_Value_Organic,45-54,0,1,0,0.6083,Loyal,0.4131,Developing
2914,43,Female,Coat,Outerwear,83,Wyoming,L,Cyan,Winter,3.5,0,Express,0,0,12,Cash,Quarterly,4,0,Medium,Growing,High,0.2708,Silver,Low_Value_Organic,35-44,1,0,1,0.3133,Transactional,0.4869,Developing
2915,45,Female,Sweater,Clothing,72,Pennsylvania,M,Yellow,Fall,3.8,0,Express,0,0,1,Debit Card,Fortnightly,26,0,Medium,New,Medium,0.3261,Silver,Low_Value_Organic,45-54,1,0,1,0.3961,Developing,0.4945,Developing
2916,26,Female,Shirt,Clothing,30,Oregon,M,Cyan,Fall,4.5,0,Express,0,0,39,Debit Card,Fortnightly,26,0,High,Established,Low,0.5313,Gold,High_Value_Organic,25-34,1,1,0,0.7063,Loyal,0.4612,Developing
2917,62,Female,Shorts,Clothing,66,Oklahoma,M,Green,Winter,2.7,0,Express,0,0,13,Credit Card,Fortnightly,26,0,Low,Growing,Medium,0.409,Silver,Low_Value_Organic,55-64,1,0,2,0.494,Developing,0.3218,Transactional
2918,58,Female,Shirt,Clothing,45,Colorado,XL,White,Winter,2.9,0,Store Pickup,0,0,50,Venmo,Annually,1,0,Low,Veteran,Medium,0.4625,Gold,High_Value_Organic,55-64,0,1,2,0.6,Loyal,0.2841,Transactional
2919,19,Female,Sunglasses,Accessories,73,New York,S,Black,Fall,4.9,0,Free Shipping,0,0,36,Cash,Weekly,52,0,High,Established,High,0.8182,Platinum,High_Value_Organic,18-24,0,1,0,0.8857,Loyal,0.6516,Loyal
2920,64,Female,Shoes,Footwear,67,Minnesota,L,Charcoal,Winter,3.8,0,Standard,0,0,31,Debit Card,Monthly,12,0,Medium,Established,Medium,0.4487,Silver,Low_Value_Organic,55-64,0,0,1,0.5312,Loyal,0.4789,Developing
2921,33,Female,Sunglasses,Accessories,72,Texas,XL,Brown,Spring,4.9,0,Free Shipping,0,0,3,Debit Card,Fortnightly,26,0,High,New,Medium,0.3424,Silver,Low_Value_Organic,25-34,0,0,0,0.4124,Developing,0.6485,Loyal
2922,20,Female,Handbag,Accessories,24,Wisconsin,M,Cyan,Fall,4.6,0,Standard,0,0,11,Cash,Fortnightly,26,0,High,Growing,Low,0.2877,Silver,Low_Value_Organic,18-24,0,0,0,0.4777,Developing,0.4565,Developing
2923,45,Female,Sunglasses,Accessories,68,Kentucky,L,Beige,Winter,3.5,0,Express,0,0,16,PayPal,Quarterly,4,0,Medium,Growing,Medium,0.266,Silver,Low_Value_Organic,45-54,1,0,1,0.346,Developing,0.44,Developing
2924,28,Female,Shirt,Clothing,70,Pennsylvania,M,Magenta,Spring,4.2,0,2-Day Shipping,0,0,12,Cash,Quarterly,4,0,High,Growing,Medium,0.2383,Bronze,Low_Value_Organic,25-34,1,0,0,0.3133,Transactional,0.5442,Loyal
2925,47,Female,Shirt,Clothing,64,Rhode Island,L,Indigo,Winter,3.7,0,Free Shipping,0,0,37,Debit Card,Quarterly,4,0,Medium,Established,Medium,0.4274,Silver,Low_Value_Organic,45-54,0,0,1,0.5174,Developing,0.4555,Developing
2926,54,Female,Sweater,Clothing,91,Illinois,M,Maroon,Spring,2.8,0,Store Pickup,0,0,43,Credit Card,Quarterly,4,0,Low,Veteran,High,0.5439,Gold,High_Value_Organic,45-54,0,1,2,0.5664,Loyal,0.4139,Developing
2927,64,Female,Handbag,Accessories,82,Maryland,M,Gray,Winter,4.8,0,2-Day Shipping,0,0,9,Cash,Weekly,52,0,High,New,High,0.6203,Gold,High_Value_Organic,55-64,1,1,0,0.6653,Loyal,0.6657,Loyal
2928,45,Female,Shirt,Clothing,24,Missouri,M,Black,Summer,2.7,0,Express,0,0,15,Venmo,Fortnightly,26,0,Low,Growing,Low,0.3204,Silver,Low_Value_Organic,45-54,1,0,2,0.5104,Developing,0.1905,Transactional
2929,40,Female,Jewelry,Accessories,80,Alabama,L,Yellow,Spring,3.6,0,Store Pickup,0,0,17,Credit Card,Weekly,52,0,Medium,Growing,High,0.6806,Platinum,High_Value_Organic,35-44,0,1,1,0.7306,Loyal,0.4915,Developing
2930,31,Female,Socks,Clothing,53,Maine,XL,White,Winter,4.5,0,Next Day Air,0,0,42,Venmo,Fortnightly,26,0,High,Veteran,Medium,0.6133,Gold,High_Value_Organic,25-34,1,1,0,0.7308,Loyal,0.5331,Loyal
2931,38,Female,T-shirt,Clothing,50,Mississippi,M,Orange,Spring,4.0,0,Free Shipping,0,0,14,Venmo,Monthly,12,0,High,Growing,Medium,0.2674,Silver,Low_Value_Organic,35-44,0,0,0,0.3924,Developing,0.4538,Developing
2932,36,Female,Jewelry,Accessories,31,Alabama,M,Magenta,Fall,4.5,0,2-Day Shipping,0,0,49,Credit Card,Fortnightly,26,0,High,Veteran,Low,0.6154,Gold,High_Value_Organic,35-44,1,1,0,0.7879,Loyal,0.4644,Developing
2933,65,Female,Backpack,Accessories,88,Alaska,L,Black,Spring,3.9,0,Express,0,0,3,PayPal,Quarterly,4,0,Medium,New,High,0.2099,Bronze,Low_Value_Organic,65+,1,0,1,0.2399,Transactional,0.5585,Loyal
2934,27,Female,Hat,Accessories,52,Illinois,M,Brown,Summer,3.8,0,Standard,0,0,28,Venmo,Monthly,12,0,Medium,Established,Medium,0.3867,Silver,Low_Value_Organic,25-34,0,0,1,0.5067,Developing,0.432,Developing
2935,38,Female,Gloves,Accessories,22,Idaho,M,Orange,Fall,4.7,0,Next Day Air,0,0,41,Bank Transfer,Quarterly,4,0,High,Veteran,Low,0.3551,Silver,Low_Value_Organic,35-44,1,0,0,0.5501,Loyal,0.4643,Developing
2936,58,Female,Sneakers,Footwear,27,North Carolina,XL,Gray,Spring,4.6,0,Standard,0,0,11,Venmo,Weekly,52,0,High,Growing,Low,0.4991,Gold,High_Value_Organic,55-64,0,1,0,0.6816,Loyal,0.4659,Developing
2937,31,Female,Skirt,Clothing,34,Washington,M,White,Spring,3.6,0,Express,0,0,46,PayPal,Weekly,52,0,Medium,Veteran,Low,0.8023,Platinum,High_Value_Organic,25-34,1,1,1,0.9673,Loyal,0.3478,Transactional
2938,28,Female,Handbag,Accessories,39,West Virginia,M,White,Spring,4.3,0,2-Day Shipping,0,0,15,Credit Card,Weekly,52,0,High,Growing,Low,0.5618,Gold,High_Value_Organic,25-34,1,1,0,0.7143,Loyal,0.4614,Developing
2939,28,Female,Sunglasses,Accessories,53,Maine,M,Violet,Fall,3.0,0,Standard,0,0,15,Cash,Monthly,12,0,Medium,Growing,Medium,0.2831,Silver,Low_Value_Organic,25-34,0,0,1,0.4006,Developing,0.3231,Transactional
2940,32,Female,Sweater,Clothing,46,Kentucky,M,Beige,Winter,4.3,0,Express,0,0,34,Venmo,Weekly,52,0,High,Established,Medium,0.7344,Platinum,High_Value_Organic,25-34,1,1,0,0.8694,Loyal,0.4833,Developing
2941,61,Female,Handbag,Accessories,85,Massachusetts,L,Beige,Summer,4.8,0,Next Day Air,0,0,13,Cash,Monthly,12,0,High,Growing,High,0.3467,Silver,Low_Value_Organic,55-64,1,0,0,0.3842,Developing,0.6751,Loyal
2942,38,Female,Skirt,Clothing,86,Pennsylvania,L,Purple,Spring,3.7,0,Free Shipping,0,0,27,PayPal,Monthly,12,0,Medium,Established,High,0.4635,Gold,High_Value_Organic,35-44,0,1,1,0.4985,Developing,0.5243,Loyal
2943,54,Female,Socks,Clothing,63,Hawaii,M,Brown,Summer,2.6,0,Free Shipping,0,0,37,Bank Transfer,Weekly,52,0,Low,Established,Medium,0.8014,Platinum,High_Value_Organic,45-54,0,1,2,0.8939,Loyal,0.2984,Transactional
2944,29,Female,Shirt,Clothing,44,Virginia,M,Orange,Spring,3.4,0,Standard,0,0,37,Credit Card,Monthly,12,0,Medium,Established,Low,0.4402,Silver,Low_Value_Organic,25-34,0,0,1,0.5802,Loyal,0.351,Transactional
2945,50,Female,Sneakers,Footwear,95,New York,XL,Cyan,Summer,3.9,0,Free Shipping,0,0,4,Venmo,Quarterly,4,0,Medium,New,High,0.2355,Bronze,Low_Value_Organic,45-54,0,0,1,0.248,Transactional,0.5804,Loyal
2946,32,Female,Belt,Accessories,49,Delaware,M,Charcoal,Summer,4.8,0,Free Shipping,0,0,1,Credit Card,Quarterly,4,0,High,New,Medium,0.096,Bronze,Low_Value_Organic,25-34,0,0,0,0.2235,Transactional,0.5626,Loyal
2947,38,Female,Pants,Clothing,77,Hawaii,L,Purple,Spring,2.8,0,Free Shipping,0,0,29,Bank Transfer,Quarterly,4,0,Low,Established,High,0.3946,Silver,Low_Value_Organic,35-44,0,0,2,0.4521,Developing,0.3701,Transactional
2948,52,Female,Jewelry,Accessories,63,Nebraska,L,Peach,Spring,4.4,0,Standard,0,0,50,Venmo,Annually,1,0,High,Veteran,Medium,0.5075,Gold,High_Value_Organic,45-54,0,1,0,0.6,Loyal,0.5504,Loyal
2949,61,Female,Pants,Clothing,83,Vermont,M,Violet,Winter,3.1,0,Standard,0,0,38,Debit Card,Fortnightly,26,0,Medium,Established,High,0.6556,Platinum,High_Value_Organic,55-64,0,1,1,0.6981,Loyal,0.4309,Developing
2950,25,Female,Jewelry,Accessories,93,Iowa,M,Peach,Spring,3.8,0,Store Pickup,0,0,15,PayPal,Annually,1,0,Medium,Growing,High,0.2968,Silver,Low_Value_Organic,25-34,0,0,1,0.3143,Transactional,0.5601,Loyal
2951,22,Female,Jeans,Clothing,91,Iowa,S,Maroon,Winter,4.1,0,2-Day Shipping,0,0,44,Debit Card,Quarterly,4,0,High,Veteran,High,0.552,Gold,High_Value_Organic,18-24,1,1,0,0.5745,Loyal,0.5959,Loyal
2952,47,Female,Scarf,Accessories,99,Arkansas,L,Maroon,Fall,4.6,0,Free Shipping,0,0,14,Cash,Weekly,52,0,High,Growing,High,0.7036,Platinum,High_Value_Organic,45-54,0,1,0,0.7061,Loyal,0.6909,Loyal
2953,50,Female,Belt,Accessories,24,Alabama,M,Peach,Spring,4.9,0,Next Day Air,0,0,5,Debit Card,Monthly,12,0,High,New,Low,0.1289,Bronze,Low_Value_Organic,45-54,1,0,0,0.3189,Transactional,0.4985,Developing
2954,45,Female,Dress,Clothing,82,Maryland,M,Silver,Summer,4.8,0,Next Day Air,0,0,11,Credit Card,Annually,1,0,High,Growing,High,0.2366,Bronze,Low_Value_Organic,45-54,1,0,0,0.2816,Transactional,0.6657,Loyal
2955,33,Female,T-shirt,Clothing,28,South Dakota,M,Indigo,Winter,3.9,0,Express,0,0,15,Credit Card,Annually,1,0,Medium,Growing,Low,0.1343,Bronze,Low_Value_Organic,25-34,1,0,1,0.3143,Transactional,0.371,Transactional
2956,42,Female,Boots,Footwear,67,Vermont,M,Silver,Winter,2.6,0,Free Shipping,0,0,46,Credit Card,Annually,1,0,Low,Veteran,Medium,0.4848,Gold,High_Value_Organic,35-44,0,1,2,0.5673,Loyal,0.3109,Transactional
2957,52,Female,Dress,Clothing,88,Montana,M,Olive,Fall,3.7,0,Standard,0,0,30,Venmo,Monthly,12,0,Medium,Established,High,0.493,Gold,High_Value_Organic,45-54,0,1,1,0.523,Developing,0.5305,Loyal
2958,69,Female,Jewelry,Accessories,70,South Dakota,S,Gray,Fall,4.7,0,Standard,0,0,2,Cash,Annually,1,0,High,New,Medium,0.1332,Bronze,Low_Value_Organic,65+,0,0,0,0.2082,Transactional,0.6142,Loyal
2959,55,Female,Skirt,Clothing,100,Ohio,M,Black,Summer,4.5,0,Standard,0,0,28,PayPal,Monthly,12,0,High,Established,High,0.5067,Gold,High_Value_Organic,55-64,0,1,0,0.5067,Developing,0.68,Loyal
2960,38,Female,Handbag,Accessories,28,Texas,L,Maroon,Summer,4.7,0,Free Shipping,0,0,9,PayPal,Quarterly,4,0,High,New,Low,0.1088,Bronze,Low_Value_Organic,35-44,0,0,0,0.2888,Transactional,0.483,Developing
2961,57,Female,Coat,Outerwear,48,Indiana,S,Olive,Spring,3.6,0,Standard,0,0,47,Credit Card,Weekly,52,0,Medium,Veteran,Medium,0.8455,Platinum,High_Value_Organic,55-64,0,1,1,0.9755,Loyal,0.3915,Developing
2962,33,Female,Hoodie,Clothing,43,New Hampshire,S,Gold,Fall,2.8,0,Free Shipping,0,0,21,Debit Card,Fortnightly,26,0,Low,Growing,Low,0.4168,Silver,Low_Value_Organic,25-34,0,0,2,0.5593,Loyal,0.2639,Transactional
2963,57,Female,Pants,Clothing,40,California,L,Pink,Fall,4.0,0,Express,0,0,42,Credit Card,Quarterly,4,0,High,Veteran,Low,0.4082,Silver,Low_Value_Organic,55-64,1,0,0,0.5582,Loyal,0.4225,Developing
2964,52,Female,Boots,Footwear,97,Maine,M,Brown,Spring,3.6,0,Free Shipping,0,0,28,Credit Card,Weekly,52,0,Medium,Established,High,0.8129,Platinum,High_Value_Organic,45-54,0,1,1,0.8204,Loyal,0.5446,Loyal
2965,44,Female,Coat,Outerwear,25,Ohio,S,White,Fall,3.8,0,2-Day Shipping,0,0,13,Venmo,Fortnightly,26,0,Medium,Growing,Low,0.3065,Silver,Low_Value_Organic,35-44,1,0,1,0.494,Developing,0.3476,Transactional
2966,48,Female,Scarf,Accessories,45,Delaware,M,Blue,Summer,4.4,0,Standard,0,0,25,PayPal,Fortnightly,26,0,High,Established,Medium,0.4545,Gold,High_Value_Organic,45-54,0,1,0,0.592,Loyal,0.4941,Developing
2967,52,Female,Boots,Footwear,49,Oklahoma,L,Orange,Fall,2.8,0,Store Pickup,0,0,38,Debit Card,Quarterly,4,0,Low,Established,Medium,0.3981,Silver,Low_Value_Organic,45-54,0,0,2,0.5256,Loyal,0.2826,Transactional
2968,34,Female,Sneakers,Footwear,36,Indiana,L,Silver,Summer,3.4,0,Free Shipping,0,0,40,Venmo,Annually,1,0,Medium,Veteran,Low,0.3584,Silver,Low_Value_Organic,25-34,0,0,1,0.5184,Developing,0.326,Transactional
2969,26,Female,Sweater,Clothing,48,South Carolina,S,Gray,Fall,4.9,0,Express,0,0,25,Cash,Quarterly,4,0,High,Established,Medium,0.2894,Silver,Low_Value_Organic,25-34,1,0,0,0.4194,Developing,0.5735,Loyal
2970,36,Female,Belt,Accessories,62,Vermont,S,Blue,Fall,4.3,0,Next Day Air,0,0,20,Cash,Quarterly,4,0,High,Growing,Medium,0.2836,Silver,Low_Value_Organic,35-44,1,0,0,0.3786,Developing,0.5332,Loyal
2971,24,Female,Jewelry,Accessories,74,Kansas,M,White,Winter,3.4,0,Free Shipping,0,0,44,Credit Card,Fortnightly,26,0,Medium,Veteran,High,0.6821,Platinum,High_Value_Organic,18-24,0,1,1,0.7471,Loyal,0.4448,Developing
2972,30,Female,Handbag,Accessories,100,Utah,L,Yellow,Fall,3.9,0,Next Day Air,0,0,9,PayPal,Quarterly,4,0,Medium,New,High,0.2888,Silver,Low_Value_Organic,25-34,1,0,1,0.2888,Transactional,0.596,Loyal
2973,31,Female,Jacket,Outerwear,39,New York,S,Indigo,Fall,4.2,0,Free Shipping,0,0,11,Venmo,Quarterly,4,0,High,Growing,Low,0.1527,Bronze,Low_Value_Organic,25-34,0,0,0,0.3052,Transactional,0.4474,Developing
2974,25,Female,Boots,Footwear,65,Indiana,M,Blue,Summer,2.7,0,Store Pickup,0,0,3,Bank Transfer,Fortnightly,26,0,Low,New,Medium,0.3249,Silver,Low_Value_Organic,25-34,0,0,2,0.4124,Developing,0.3186,Transactional
2975,57,Female,Sneakers,Footwear,99,Tennessee,XL,Peach,Summer,4.1,0,Store Pickup,0,0,34,Credit Card,Weekly,52,0,High,Established,High,0.8669,Platinum,High_Value_Organic,55-64,0,1,0,0.8694,Loyal,0.6209,Loyal
2976,61,Female,Scarf,Accessories,68,Georgia,XL,Lavender,Winter,4.5,0,2-Day Shipping,0,0,48,Cash,Quarterly,4,0,High,Veteran,Medium,0.5272,Gold,High_Value_Organic,55-64,1,1,0,0.6072,Loyal,0.58,Loyal
2977,30,Female,Coat,Outerwear,97,Nebraska,M,Silver,Summer,2.8,0,Express,0,0,28,Cash,Fortnightly,26,0,Low,Established,High,0.609,Gold,High_Value_Organic,25-34,1,1,2,0.6165,Loyal,0.4326,Developing
2978,38,Female,Shorts,Clothing,47,Washington,L,Gold,Winter,3.4,0,Standard,0,0,20,Venmo,Annually,1,0,Medium,Growing,Medium,0.2226,Bronze,Low_Value_Organic,35-44,0,0,1,0.3551,Developing,0.3604,Transactional
2979,53,Female,Shorts,Clothing,56,Idaho,S,Cyan,Spring,3.9,0,Free Shipping,0,0,49,Bank Transfer,Fortnightly,26,0,Medium,Veteran,Medium,0.6779,Platinum,High_Value_Organic,45-54,0,1,1,0.7879,Loyal,0.4585,Developing
2980,31,Female,Jeans,Clothing,91,Louisiana,L,Olive,Fall,2.6,0,Next Day Air,0,0,14,PayPal,Weekly,52,0,Low,Growing,High,0.6836,Platinum,High_Value_Organic,25-34,1,1,2,0.7061,Loyal,0.3859,Transactional
2981,70,Female,Gloves,Accessories,93,New Jersey,L,Teal,Fall,4.4,0,2-Day Shipping,0,0,9,Bank Transfer,Monthly,12,0,High,New,High,0.3341,Silver,Low_Value_Organic,65+,1,0,0,0.3516,Developing,0.6441,Loyal
2982,21,Female,Pants,Clothing,36,Delaware,L,Pink,Winter,4.9,0,Standard,0,0,37,Venmo,Annually,1,0,High,Established,Low,0.3339,Silver,Low_Value_Organic,18-24,0,0,0,0.4939,Developing,0.536,Loyal
2983,33,Female,Dress,Clothing,45,Wisconsin,M,Orange,Summer,3.6,0,Store Pickup,0,0,4,Credit Card,Weekly,52,0,Medium,New,Medium,0.487,Gold,High_Value_Organic,25-34,0,1,1,0.6245,Loyal,0.3821,Transactional
2984,60,Female,Pants,Clothing,44,West Virginia,M,Charcoal,Winter,2.8,0,2-Day Shipping,0,0,1,Credit Card,Quarterly,4,0,Low,New,Low,0.0835,Bronze,Low_Value_Organic,55-64,1,0,2,0.2235,Transactional,0.267,Transactional
2985,45,Female,Gloves,Accessories,32,Texas,L,Red,Spring,4.3,0,2-Day Shipping,0,0,36,Debit Card,Fortnightly,26,0,High,Established,Low,0.5118,Gold,High_Value_Organic,45-54,1,1,0,0.6818,Loyal,0.4395,Developing
2986,46,Female,Belt,Accessories,36,Hawaii,S,Teal,Summer,3.0,0,Express,0,0,21,Cash,Fortnightly,26,0,Medium,Growing,Low,0.3993,Silver,Low_Value_Organic,45-54,1,0,1,0.5593,Loyal,0.27,Transactional
2987,62,Female,Belt,Accessories,85,Arizona,S,Silver,Summer,3.3,0,2-Day Shipping,0,0,16,Credit Card,Monthly,12,0,Medium,Growing,High,0.3712,Silver,Low_Value_Organic,55-64,1,0,1,0.4087,Developing,0.4651,Developing
2988,63,Female,Skirt,Clothing,36,Louisiana,L,Black,Winter,2.5,0,Store Pickup,0,0,42,Cash,Monthly,12,0,Low,Veteran,Low,0.461,Gold,High_Value_Organic,55-64,0,1,2,0.621,Loyal,0.2,Transactional
2989,69,Female,Socks,Clothing,55,Nevada,S,Pink,Spring,5.0,0,2-Day Shipping,0,0,31,Debit Card,Monthly,12,0,High,Established,Medium,0.4187,Silver,Low_Value_Organic,65+,1,0,0,0.5312,Loyal,0.6094,Loyal
2990,46,Female,Belt,Accessories,20,Rhode Island,XL,Teal,Summer,4.3,0,2-Day Shipping,0,0,6,Credit Card,Weekly,52,0,High,New,Low,0.4408,Silver,Low_Value_Organic,45-54,1,0,0,0.6408,Loyal,0.402,Developing
2991,69,Female,Shirt,Clothing,91,Illinois,M,Teal,Fall,4.2,0,Free Shipping,0,0,24,Venmo,Monthly,12,0,High,Growing,High,0.4515,Gold,High_Value_Organic,65+,0,1,0,0.474,Developing,0.6099,Loyal
2992,66,Female,Dress,Clothing,71,Utah,L,Green,Summer,3.9,0,Standard,0,0,7,PayPal,Fortnightly,26,0,Medium,New,Medium,0.3726,Silver,Low_Value_Organic,65+,0,0,1,0.4451,Developing,0.5054,Developing
2993,41,Female,Socks,Clothing,64,North Dakota,M,Charcoal,Spring,3.9,0,Store Pickup,0,0,25,Venmo,Weekly,52,0,Medium,Established,Medium,0.7059,Platinum,High_Value_Organic,35-44,0,1,1,0.7959,Loyal,0.4835,Developing
2994,32,Female,Jacket,Outerwear,21,Kansas,L,Indigo,Spring,4.2,0,Free Shipping,0,0,18,Cash,Fortnightly,26,0,High,Growing,Low,0.3374,Silver,Low_Value_Organic,25-34,0,0,0,0.5349,Loyal,0.3911,Developing
2995,69,Female,Sweater,Clothing,100,Nevada,S,White,Winter,3.5,0,Store Pickup,0,0,14,Bank Transfer,Quarterly,4,0,Medium,Growing,High,0.3297,Silver,Low_Value_Organic,65+,0,0,1,0.3297,Transactional,0.54,Loyal
2996,29,Female,Jeans,Clothing,96,Virginia,M,Orange,Summer,2.5,0,Standard,0,0,42,Debit Card,Fortnightly,26,0,Low,Veteran,High,0.7208,Platinum,High_Value_Organic,25-34,0,1,2,0.7308,Loyal,0.3875,Developing
